,block_start,block_end,snp_vec_start,snp_vec_end,types,genome1,genome2,start_site,end_site,contig
3180,18479,18792,184790.0,187920.0,0,700161872,ERR912135,3492419,3559699,NC_009614
3181,19267,19488,192670.0,194880.0,0,700161872,ERR912135,3679808,3717192,NC_009614
3182,21661,21695,216610.0,216950.0,0,700161872,ERR912135,4069123,4073264,NC_009614
3183,24473,26329,244730.0,263290.0,0,700161872,ERR912135,4723599,5014511,NC_009614
3184,438,442,4380.0,4420.0,1,700161872,ERR912135,87956,88277,NC_009614
3185,7837,7877,78370.0,78770.0,1,700161872,ERR912135,1560971,1563911,NC_009614
3186,11932,11954,119320.0,119540.0,1,700161872,ERR912135,2341040,2343128,NC_009614
3187,13933,14109,139330.0,141090.0,1,700161872,ERR912135,2609462,2634191,NC_009614
3188,18404,18464,184040.0,184640.0,1,700161872,ERR912135,3468305,3477654,NC_009614
3189,458,810,4580.0,8100.0,0,700163811,700172498,100446,128333,NC_009614
3190,1095,1568,10950.0,15680.0,0,700163811,700172498,216722,317510,NC_009614
3191,3610,3953,36100.0,39530.0,0,700163811,700172498,638439,712730,NC_009614
3192,5023,5098,50230.0,50980.0,0,700163811,700172498,865997,878619,NC_009614
3193,7775,8001,77750.0,80010.0,0,700163811,700172498,1581905,1610582,NC_009614
3194,9624,11757,96240.0,117570.0,0,700163811,700172498,1846146,2318069,NC_009614
3195,13316,13387,133160.0,133870.0,0,700163811,700172498,2549283,2556017,NC_009614
3196,14670,14843,146700.0,148430.0,0,700163811,700172498,2865723,2906107,NC_009614
3197,19162,19352,191620.0,193520.0,0,700163811,700172498,3701805,3773730,NC_009614
3198,19575,19615,195750.0,196150.0,0,700163811,700172498,3797414,3803061,NC_009614
3199,20136,20251,201360.0,202510.0,0,700163811,700172498,3868414,3879246,NC_009614
3200,23546,23672,235460.0,236720.0,0,700163811,700172498,4669931,4678801,NC_009614
3201,24983,25765,249830.0,257650.0,0,700163811,700172498,4820661,4982828,NC_009614
3202,9048,12394,90480.0,123940.0,0,700163811,ERR912110,1758953,2423294,NC_009614
3203,24517,26352,245170.0,263520.0,0,700163811,ERR912110,4723626,5014526,NC_009614
3204,177,199,1770.0,1990.0,0,700163811,ERR912135,20916,65251,NC_009614
3205,2003,3192,20030.0,31920.0,0,700163811,ERR912135,370061,542521,NC_009614
3206,7494,8001,74940.0,80010.0,0,700163811,ERR912135,1464826,1600458,NC_009614
3207,8651,10197,86510.0,101970.0,0,700163811,ERR912135,1706328,1893938,NC_009614
3208,17719,18275,177190.0,182750.0,0,700163811,ERR912135,3354257,3464877,NC_009614
3209,18382,18705,183820.0,187050.0,0,700163811,ERR912135,3492407,3559687,NC_009614
3210,19177,19400,191770.0,194000.0,0,700163811,ERR912135,3679775,3724058,NC_009614
3211,21558,21622,215580.0,216220.0,0,700163811,ERR912135,4062642,4073288,NC_009614
3212,24411,26273,244110.0,262730.0,0,700163811,ERR912135,4723635,5014523,NC_009614
3213,438,442,4380.0,4420.0,1,700163811,ERR912135,87956,88277,NC_009614
3214,13869,14045,138690.0,140450.0,1,700163811,ERR912135,2609462,2634191,NC_009614
3215,18301,18365,183010.0,183650.0,1,700163811,ERR912135,3468305,3477678,NC_009614
3216,1011,1400,10110.0,14000.0,0,700164354,700172279,142811,287068,NC_009614
3217,1664,2935,16640.0,29350.0,0,700164354,700172279,321342,462327,NC_009614
3218,3574,3865,35740.0,38650.0,0,700164354,700172279,591617,638478,NC_009614
3219,5268,5339,52680.0,53390.0,0,700164354,700172279,872587,893774,NC_009614
3220,7718,8083,77180.0,80830.0,0,700164354,700172279,1530716,1610534,NC_009614
3221,9426,9721,94260.0,97210.0,0,700164354,700172279,1812394,1850463,NC_009614
3222,12697,12790,126970.0,127900.0,0,700164354,700172279,2461636,2470648,NC_009614
3223,13526,13569,135260.0,135690.0,0,700164354,700172279,2574879,2579100,NC_009614
3224,14067,14209,140670.0,142090.0,0,700164354,700172279,2656677,2682633,NC_009614
3225,15092,15171,150920.0,151710.0,0,700164354,700172279,2925756,2933992,NC_009614
3226,17610,17943,176100.0,179430.0,0,700164354,700172279,3342999,3430503,NC_009614
3227,18521,18582,185210.0,185820.0,0,700164354,700172279,3523608,3543359,NC_009614
3228,19465,19669,194650.0,196690.0,0,700164354,700172279,3757119,3785753,NC_009614
3229,19845,20066,198450.0,200660.0,0,700164354,700172279,3806662,3830703,NC_009614
3230,20924,21020,209240.0,210200.0,0,700164354,700172279,3974844,3982443,NC_009614
3231,25106,25431,251060.0,254310.0,0,700164354,700172279,4810948,4875562,NC_009614
3232,26314,26421,263140.0,264210.0,0,700164354,700172279,5041221,5054509,NC_009614
3233,473,479,4730.0,4790.0,1,700164354,700172279,83649,84069,NC_009614
3234,5064,5111,50640.0,51110.0,1,700164354,700172279,818560,822350,NC_009614
3235,5548,5569,55480.0,55690.0,1,700164354,700172279,1066133,1076094,NC_009614
3236,13154,13159,131540.0,131590.0,1,700164354,700172279,2510263,2511688,NC_009614
3237,18677,18683,186770.0,186830.0,1,700164354,700172279,3562161,3562527,NC_009614
3238,446,820,4460.0,8200.0,0,700167759,SRR341704,82654,126090,NC_009614
3239,1774,2000,17740.0,20000.0,0,700167759,SRR341704,324641,357187,NC_009614
3240,3074,3169,30740.0,31690.0,0,700167759,SRR341704,466844,495324,NC_009614
3241,4061,4080,40610.0,40800.0,0,700167759,SRR341704,657225,658675,NC_009614
3242,4482,5117,44820.0,51170.0,0,700167759,SRR341704,745966,817060,NC_009614
3243,6877,7728,68770.0,77280.0,0,700167759,SRR341704,1396049,1485096,NC_009614
3244,7898,8629,78980.0,86290.0,0,700167759,SRR341704,1560752,1678313,NC_009614
3245,8838,9153,88380.0,91530.0,0,700167759,SRR341704,1713514,1770869,NC_009614
3246,9862,9904,98620.0,99040.0,0,700167759,SRR341704,1855595,1858773,NC_009614
3247,10076,10383,100760.0,103830.0,0,700167759,SRR341704,1874319,1911883,NC_009614
3248,10509,10776,105090.0,107760.0,0,700167759,SRR341704,1949090,1978216,NC_009614
3249,11067,11230,110670.0,112300.0,0,700167759,SRR341704,2126841,2140281,NC_009614
3250,11977,12436,119770.0,124360.0,0,700167759,SRR341704,2352249,2423348,NC_009614
3251,14015,14270,140150.0,142700.0,0,700167759,SRR341704,2619232,2660827,NC_009614
3252,15268,15459,152680.0,154590.0,0,700167759,SRR341704,2927551,2978377,NC_009614
3253,16668,16837,166680.0,168370.0,0,700167759,SRR341704,3188366,3217508,NC_009614
3254,17552,18307,175520.0,183070.0,0,700167759,SRR341704,3334135,3464091,NC_009614
3255,18607,18651,186070.0,186510.0,0,700167759,SRR341704,3524038,3543353,NC_009614
3256,18929,19717,189290.0,197170.0,0,700167759,SRR341704,3650157,3780263,NC_009614
3257,19872,20043,198720.0,200430.0,0,700167759,SRR341704,3797429,3820105,NC_009614
3258,21478,21576,214780.0,215760.0,0,700167759,SRR341704,4051334,4069255,NC_009614
3259,21818,21912,218180.0,219120.0,0,700167759,SRR341704,4116826,4124388,NC_009614
3260,22260,22327,222600.0,223270.0,0,700167759,SRR341704,4158748,4164990,NC_009614
3261,23449,23529,234490.0,235290.0,0,700167759,SRR341704,4488075,4498031,NC_009614
3262,24766,24827,247660.0,248270.0,0,700167759,SRR341704,4762074,4767955,NC_009614
3263,25265,25471,252650.0,254710.0,0,700167759,SRR341704,4816693,4869761,NC_009614
3264,25778,25881,257780.0,258810.0,0,700167759,SRR341704,4898120,4906593,NC_009614
3265,26037,26530,260370.0,265300.0,0,700167759,SRR341704,4942855,5048479,NC_009614
3266,26745,26890,267450.0,268900.0,0,700167759,SRR341704,5099177,5119876,NC_009614
3267,5136,5174,51360.0,51740.0,1,700167759,SRR341704,818596,821810,NC_009614
3268,13118,13119,131180.0,131190.0,1,700167759,SRR341704,2491416,2491464,NC_009614
3269,13872,14004,138720.0,140040.0,1,700167759,SRR341704,2605110,2617705,NC_009614
3270,18345,18385,183450.0,183850.0,1,700167759,SRR341704,3468455,3472240,NC_009614
3271,18460,18463,184600.0,184630.0,1,700167759,SRR341704,3498698,3498938,NC_009614
3272,264,821,2640.0,8210.0,0,700167759,SRR413647,68794,126114,NC_009614
3273,1291,1338,12910.0,13380.0,0,700167759,SRR413647,240628,253392,NC_009614
3274,1903,1999,19030.0,19990.0,0,700167759,SRR413647,340890,357175,NC_009614
3275,2302,2748,23020.0,27480.0,0,700167759,SRR413647,386313,441251,NC_009614
3276,4045,4105,40450.0,41050.0,0,700167759,SRR413647,655977,660785,NC_009614
3277,4643,4668,46430.0,46680.0,0,700167759,SRR413647,759897,761741,NC_009614
3278,5686,5787,56860.0,57870.0,0,700167759,SRR413647,1083638,1102121,NC_009614
3279,6792,6864,67920.0,68640.0,0,700167759,SRR413647,1370299,1376423,NC_009614
3280,7006,7299,70060.0,72990.0,0,700167759,SRR413647,1405433,1432308,NC_009614
3281,7646,7883,76460.0,78830.0,0,700167759,SRR413647,1471801,1537866,NC_009614
3282,8168,8636,81680.0,86360.0,0,700167759,SRR413647,1608163,1678313,NC_009614
3283,9579,9641,95790.0,96410.0,0,700167759,SRR413647,1819567,1823839,NC_009614
3284,11074,11237,110740.0,112370.0,0,700167759,SRR413647,2126856,2140284,NC_009614
3285,12931,13026,129310.0,130260.0,0,700167759,SRR413647,2472476,2481474,NC_009614
3286,14124,14288,141240.0,142880.0,0,700167759,SRR413647,2642880,2660803,NC_009614
3287,14978,15244,149780.0,152440.0,0,700167759,SRR413647,2898444,2924270,NC_009614
3288,15949,16138,159490.0,161380.0,0,700167759,SRR413647,3019897,3051205,NC_009614
3289,16689,16858,166890.0,168580.0,0,700167759,SRR413647,3188390,3217538,NC_009614
3290,17082,17147,170820.0,171470.0,0,700167759,SRR413647,3260319,3264898,NC_009614
3291,17563,17796,175630.0,177960.0,0,700167759,SRR413647,3334135,3367349,NC_009614
3292,18332,18487,183320.0,184870.0,0,700167759,SRR413647,3464883,3498938,NC_009614
3293,19281,19743,192810.0,197430.0,0,700167759,SRR413647,3683020,3780239,NC_009614
3294,19898,20012,198980.0,200120.0,0,700167759,SRR413647,3797396,3808947,NC_009614
3295,21040,21114,210400.0,211140.0,0,700167759,SRR413647,3969921,3976598,NC_009614
3296,21508,21606,215080.0,216060.0,0,700167759,SRR413647,4051307,4069225,NC_009614
3297,21849,21942,218490.0,219420.0,0,700167759,SRR413647,4116835,4124361,NC_009614
3298,22291,22338,222910.0,223380.0,0,700167759,SRR413647,4158739,4162527,NC_009614
3299,23989,24002,239890.0,240020.0,0,700167759,SRR413647,4677091,4678774,NC_009614
3300,24897,25012,248970.0,250120.0,0,700167759,SRR413647,4771500,4784428,NC_009614
3301,25299,25505,252990.0,255050.0,0,700167759,SRR413647,4816696,4869770,NC_009614
3302,26005,26256,260050.0,262560.0,0,700167759,SRR413647,4914020,5012136,NC_009614
3303,26662,26925,266620.0,269250.0,0,700167759,SRR413647,5070984,5119609,NC_009614
3304,15472,15479,154720.0,154790.0,1,700167759,SRR413647,2977831,2978368,NC_009614
3305,459,812,4590.0,8120.0,0,700172498,ERR912110,100443,128357,NC_009614
3306,1097,1599,10970.0,15990.0,0,700172498,ERR912110,216731,317513,NC_009614
3307,3700,4045,37000.0,40450.0,0,700172498,ERR912110,638406,712721,NC_009614
3308,5115,5190,51150.0,51900.0,0,700172498,ERR912110,865988,878604,NC_009614
3309,7877,8130,78770.0,81300.0,0,700172498,ERR912110,1581929,1612517,NC_009614
3310,9041,10899,90410.0,108990.0,0,700172498,ERR912110,1758977,2116192,NC_009614
3311,11236,12409,112360.0,124090.0,0,700172498,ERR912110,2160873,2423231,NC_009614
3312,13472,13543,134720.0,135430.0,0,700172498,ERR912110,2549295,2556038,NC_009614
3313,14827,15003,148270.0,150030.0,0,700172498,ERR912110,2865711,2906104,NC_009614
3314,19398,19608,193980.0,196080.0,0,700172498,ERR912110,3701619,3774513,NC_009614
3315,19826,19868,198260.0,198680.0,0,700172498,ERR912110,3797435,3803079,NC_009614
3316,20390,20510,203900.0,205100.0,0,700172498,ERR912110,3868384,3879267,NC_009614
3317,21366,21566,213660.0,215660.0,0,700172498,ERR912110,4046138,4072952,NC_009614
3318,23831,23956,238310.0,239560.0,0,700172498,ERR912110,4669940,4678756,NC_009614
3319,24438,26219,244380.0,262190.0,0,700172498,ERR912110,4723599,5014508,NC_009614
3320,194,353,1940.0,3530.0,0,SRR341624,ERR912145,45484,74648,NC_009614
3321,486,1722,4860.0,17220.0,0,SRR341624,ERR912145,84651,303778,NC_009614
3322,2367,2731,23670.0,27310.0,0,SRR341624,ERR912145,372009,409767,NC_009614
3323,4035,4167,40350.0,41670.0,0,SRR341624,ERR912145,610718,641367,NC_009614
3324,4831,5311,48310.0,53110.0,0,SRR341624,ERR912145,758119,815833,NC_009614
3325,5566,5615,55660.0,56150.0,0,SRR341624,ERR912145,873292,878697,NC_009614
3326,6631,6650,66310.0,66500.0,0,SRR341624,ERR912145,1188909,1190273,NC_009614
3327,8383,8566,83830.0,85660.0,0,SRR341624,ERR912145,1596692,1622442,NC_009614
3328,8771,8861,87710.0,88610.0,0,SRR341624,ERR912145,1652585,1674906,NC_009614
3329,9235,9266,92350.0,92660.0,0,SRR341624,ERR912145,1725569,1727964,NC_009614
3330,10235,10349,102350.0,103490.0,0,SRR341624,ERR912145,1864718,1874595,NC_009614
3331,10710,10904,107100.0,109040.0,0,SRR341624,ERR912145,1938127,1963667,NC_009614
3332,12957,13136,129570.0,131360.0,0,SRR341624,ERR912145,2436213,2457963,NC_009614
3333,13616,13650,136160.0,136500.0,0,SRR341624,ERR912145,2504409,2509981,NC_009614
3334,14148,14253,141480.0,142530.0,0,SRR341624,ERR912145,2579472,2597642,NC_009614
3335,15716,16026,157160.0,160260.0,0,SRR341624,ERR912145,2927560,2986687,NC_009614
3336,16289,16689,162890.0,166890.0,0,SRR341624,ERR912145,3005738,3068278,NC_009614
3337,18077,18346,180770.0,183460.0,0,SRR341624,ERR912145,3334424,3367601,NC_009614
3338,18958,19479,189580.0,194790.0,0,SRR341624,ERR912145,3468317,3575213,NC_009614
3339,20190,20442,201900.0,204420.0,0,SRR341624,ERR912145,3730002,3778249,NC_009614
3340,21852,22646,218520.0,226460.0,0,SRR341624,ERR912145,3974889,4108842,NC_009614
3341,24020,24627,240200.0,246270.0,0,SRR341624,ERR912145,4426633,4508395,NC_009614
3342,25181,25604,251810.0,256040.0,0,SRR341624,ERR912145,4700345,4738667,NC_009614
3343,26076,26372,260760.0,263720.0,0,SRR341624,ERR912145,4794462,4854224,NC_009614
3344,27923,27967,279230.0,279670.0,0,SRR341624,ERR912145,5116844,5119729,NC_009614
3345,18791,18800,187910.0,188000.0,1,SRR341624,ERR912145,3452561,3453077,NC_009614
3346,23060,23063,230600.0,230630.0,1,SRR341624,ERR912145,4150941,4151175,NC_009614
3347,275,829,2750.0,8290.0,0,SRR341632,SRR413647,68701,126075,NC_009614
3348,2056,2151,20560.0,21510.0,0,SRR341632,SRR413647,340884,357175,NC_009614
3349,2449,2893,24490.0,28930.0,0,SRR341632,SRR413647,386277,441410,NC_009614
3350,4225,4285,42250.0,42850.0,0,SRR341632,SRR413647,655977,660809,NC_009614
3351,5857,5967,58570.0,59670.0,0,SRR341632,SRR413647,1083602,1102169,NC_009614
3352,7014,7515,70140.0,75150.0,0,SRR341632,SRR413647,1370317,1432278,NC_009614
3353,7861,8134,78610.0,81340.0,0,SRR341632,SRR413647,1471534,1537947,NC_009614
3354,8416,8883,84160.0,88830.0,0,SRR341632,SRR413647,1608160,1678304,NC_009614
3355,9836,9897,98360.0,98970.0,0,SRR341632,SRR413647,1819585,1823782,NC_009614
3356,11325,11560,113250.0,115600.0,0,SRR341632,SRR413647,2126868,2147881,NC_009614
3357,13274,13368,132740.0,133680.0,0,SRR341632,SRR413647,2472530,2481495,NC_009614
3358,14517,14680,145170.0,146800.0,0,SRR341632,SRR413647,2642868,2660854,NC_009614
3359,15368,15631,153680.0,156310.0,0,SRR341632,SRR413647,2898516,2924288,NC_009614
3360,16350,16561,163500.0,165610.0,0,SRR341632,SRR413647,3019888,3051205,NC_009614
3361,16760,16807,167600.0,168070.0,0,SRR341632,SRR413647,3103249,3106570,NC_009614
3362,17120,17287,171200.0,172870.0,0,SRR341632,SRR413647,3188384,3217511,NC_009614
3363,17506,17570,175060.0,175700.0,0,SRR341632,SRR413647,3260319,3264859,NC_009614
3364,17995,18108,179950.0,181080.0,0,SRR341632,SRR413647,3334132,3343429,NC_009614
3365,18251,18281,182510.0,182810.0,0,SRR341632,SRR413647,3366521,3393310,NC_009614
3366,18847,19002,188470.0,190020.0,0,SRR341632,SRR413647,3464856,3498896,NC_009614
3367,19827,20345,198270.0,203450.0,0,SRR341632,SRR413647,3683041,3780092,NC_009614
3368,20502,20622,205020.0,206220.0,0,SRR341632,SRR413647,3797396,3808959,NC_009614
3369,21673,21748,216730.0,217480.0,0,SRR341632,SRR413647,3969921,3976601,NC_009614
3370,22144,22420,221440.0,224200.0,0,SRR341632,SRR413647,4051355,4098483,NC_009614
3371,22577,22670,225770.0,226700.0,0,SRR341632,SRR413647,4116814,4124406,NC_009614
3372,23019,23066,230190.0,230660.0,0,SRR341632,SRR413647,4158742,4162539,NC_009614
3373,25688,25802,256880.0,258020.0,0,SRR341632,SRR413647,4771500,4784440,NC_009614
3374,26099,26335,260990.0,263350.0,0,SRR341632,SRR413647,4816687,4870361,NC_009614
3375,26832,27186,268320.0,271860.0,0,SRR341632,SRR413647,4913996,5019784,NC_009614
3376,27542,27801,275420.0,278010.0,0,SRR341632,SRR413647,5070984,5119537,NC_009614
3377,1321,1424,13210.0,14240.0,1,SRR341632,SRR413647,240670,253458,NC_009614
3378,4819,4844,48190.0,48440.0,1,SRR341632,SRR413647,759912,761759,NC_009614
3379,15880,15886,158800.0,158860.0,1,SRR341632,SRR413647,2977840,2978305,NC_009614
3380,24773,24789,247730.0,247890.0,1,SRR341632,SRR413647,4677109,4678627,NC_009614
3381,368,955,3680.0,9550.0,0,SRR341638,SRR341714,78949,160138,NC_009614
3382,2592,2921,25920.0,29210.0,0,SRR341638,SRR341714,434367,461813,NC_009614
3383,3972,3995,39720.0,39950.0,0,SRR341638,SRR341714,673090,695784,NC_009614
3384,6201,6365,62010.0,63650.0,0,SRR341638,SRR341714,1314603,1371460,NC_009614
3385,6596,6839,65960.0,68390.0,0,SRR341638,SRR341714,1409550,1432608,NC_009614
3386,7619,8295,76190.0,82950.0,0,SRR341638,SRR341714,1595963,1711466,NC_009614
3387,8589,8740,85890.0,87400.0,0,SRR341638,SRR341714,1761747,1786642,NC_009614
3388,12450,12644,124500.0,126440.0,0,SRR341638,SRR341714,2491440,2513794,NC_009614
3389,14240,14344,142400.0,143440.0,0,SRR341638,SRR341714,2903455,2913134,NC_009614
3390,15479,15681,154790.0,156810.0,0,SRR341638,SRR341714,3103282,3120092,NC_009614
3391,16923,17256,169230.0,172560.0,0,SRR341638,SRR341714,3357482,3438209,NC_009614
3392,18126,18272,181260.0,182720.0,0,SRR341638,SRR341714,3655119,3670360,NC_009614
3393,18634,18835,186340.0,188350.0,0,SRR341638,SRR341714,3730509,3775302,NC_009614
3394,19104,19150,191040.0,191500.0,0,SRR341638,SRR341714,3805255,3809423,NC_009614
3395,23504,23971,235040.0,239710.0,0,SRR341638,SRR341714,4752079,4809760,NC_009614
3396,24231,24579,242310.0,245790.0,0,SRR341638,SRR341714,4864443,4900898,NC_009614
3397,24693,25718,246930.0,257180.0,0,SRR341638,SRR341714,4910713,5162777,NC_009614
3398,5271,5293,52710.0,52930.0,1,SRR341638,SRR341714,1067023,1078710,NC_009614
3399,6418,6431,64180.0,64310.0,1,SRR341638,SRR341714,1376495,1381174,NC_009614
3400,8435,8461,84350.0,84610.0,1,SRR341638,SRR341714,1724690,1727086,NC_009614
3401,9257,9325,92570.0,93250.0,1,SRR341638,SRR341714,1849298,1858560,NC_009614
3402,20591,20596,205910.0,205960.0,1,SRR341638,SRR341714,4054683,4054950,NC_009614
3403,24017,24194,240170.0,241940.0,1,SRR341638,SRR341714,4814399,4861716,NC_009614
3404,368,955,3680.0,9550.0,0,SRR341638,SRR413585,78958,160138,NC_009614
3405,2595,2924,25950.0,29240.0,0,SRR341638,SRR413585,434328,461813,NC_009614
3406,3970,3992,39700.0,39920.0,0,SRR341638,SRR413585,693453,695787,NC_009614
3407,6183,6346,61830.0,63460.0,0,SRR341638,SRR413585,1314576,1371466,NC_009614
3408,6575,6819,65750.0,68190.0,0,SRR341638,SRR413585,1409499,1432620,NC_009614
3409,7598,8270,75980.0,82700.0,0,SRR341638,SRR413585,1595966,1711508,NC_009614
3410,8562,8713,85620.0,87130.0,0,SRR341638,SRR413585,1761885,1786663,NC_009614
3411,9228,9297,92280.0,92970.0,0,SRR341638,SRR413585,1849268,1858602,NC_009614
3412,12414,12607,124140.0,126070.0,0,SRR341638,SRR413585,2491461,2513800,NC_009614
3413,14198,14302,141980.0,143020.0,0,SRR341638,SRR413585,2903461,2913113,NC_009614
3414,15433,15635,154330.0,156350.0,0,SRR341638,SRR413585,3103276,3120098,NC_009614
3415,16878,17213,168780.0,172130.0,0,SRR341638,SRR413585,3357527,3438224,NC_009614
3416,18093,18240,180930.0,182400.0,0,SRR341638,SRR413585,3655116,3670369,NC_009614
3417,18605,18812,186050.0,188120.0,0,SRR341638,SRR413585,3730500,3775623,NC_009614
3418,19089,19146,190890.0,191460.0,0,SRR341638,SRR413585,3806083,3811136,NC_009614
3419,23509,23905,235090.0,239050.0,0,SRR341638,SRR413585,4752091,4794396,NC_009614
3420,24042,24596,240420.0,245960.0,0,SRR341638,SRR413585,4815631,4900919,NC_009614
3421,24637,25740,246370.0,257400.0,0,SRR341638,SRR413585,4904764,5162789,NC_009614
3422,6399,6411,63990.0,64110.0,1,SRR341638,SRR413585,1376501,1381159,NC_009614
3423,8407,8433,84070.0,84330.0,1,SRR341638,SRR413585,1724669,1727077,NC_009614
3424,20575,20580,205750.0,205800.0,1,SRR341638,SRR413585,4054653,4054908,NC_009614
3425,23921,24018,239210.0,240180.0,1,SRR341638,SRR413585,4795512,4813946,NC_009614
3426,24241,24419,242410.0,244190.0,0,SRR341638,SRR413603,4814411,4854353,NC_009614
3427,23992,24170,239920.0,241700.0,0,SRR341638,SRR413610,4814387,4854356,NC_009614
3428,371,961,3710.0,9610.0,0,SRR341638,ERR911968,78949,160141,NC_009614
3429,2623,2952,26230.0,29520.0,0,SRR341638,ERR911968,434382,461813,NC_009614
3430,4044,4067,40440.0,40670.0,0,SRR341638,ERR911968,673081,695799,NC_009614
3431,6292,6456,62920.0,64560.0,0,SRR341638,ERR911968,1314609,1371493,NC_009614
3432,6687,6930,66870.0,69300.0,0,SRR341638,ERR911968,1409580,1432632,NC_009614
3433,7710,8384,77100.0,83840.0,0,SRR341638,ERR911968,1595960,1711475,NC_009614
3434,8677,8828,86770.0,88280.0,0,SRR341638,ERR911968,1761747,1786663,NC_009614
3435,9343,9412,93430.0,94120.0,0,SRR341638,ERR911968,1849262,1858578,NC_009614
3436,12537,12732,125370.0,127320.0,0,SRR341638,ERR911968,2491449,2513935,NC_009614
3437,14329,14433,143290.0,144330.0,0,SRR341638,ERR911968,2903425,2913128,NC_009614
3438,15573,15776,155730.0,157760.0,0,SRR341638,ERR911968,3103264,3120071,NC_009614
3439,17030,17365,170300.0,173650.0,0,SRR341638,ERR911968,3357551,3438224,NC_009614
3440,18247,18394,182470.0,183940.0,0,SRR341638,ERR911968,3655110,3670360,NC_009614
3441,18760,18967,187600.0,189670.0,0,SRR341638,ERR911968,3730491,3775608,NC_009614
3442,19245,19302,192450.0,193020.0,0,SRR341638,ERR911968,3806077,3811115,NC_009614
3443,23741,24225,237410.0,242250.0,0,SRR341638,ERR911968,4751809,4809745,NC_009614
3444,24492,24843,244920.0,248430.0,0,SRR341638,ERR911968,4864410,4900898,NC_009614
3445,24884,25994,248840.0,259940.0,0,SRR341638,ERR911968,4904746,5162786,NC_009614
3446,6509,6522,65090.0,65220.0,1,SRR341638,ERR911968,1380343,1381201,NC_009614
3447,8523,8549,85230.0,85490.0,1,SRR341638,ERR911968,1724696,1727071,NC_009614
3448,20734,20739,207340.0,207390.0,1,SRR341638,ERR911968,4054662,4054917,NC_009614
3449,24274,24455,242740.0,244550.0,1,SRR341638,ERR911968,4814411,4861677,NC_009614
3450,395,956,3950.0,9560.0,0,SRR341638,ERR912035,81979,160159,NC_009614
3451,2561,2890,25610.0,28900.0,0,SRR341638,ERR912035,434391,461813,NC_009614
3452,3982,4004,39820.0,40040.0,0,SRR341638,ERR912035,673108,695766,NC_009614
3453,6228,6393,62280.0,63930.0,0,SRR341638,ERR912035,1314525,1371490,NC_009614
3454,6624,6867,66240.0,68670.0,0,SRR341638,ERR912035,1409565,1432605,NC_009614
3455,7648,8322,76480.0,83220.0,0,SRR341638,ERR912035,1595975,1711472,NC_009614
3456,8616,8766,86160.0,87660.0,0,SRR341638,ERR912035,1761876,1786672,NC_009614
3457,9281,9350,92810.0,93500.0,0,SRR341638,ERR912035,1849268,1858602,NC_009614
3458,12478,12673,124780.0,126730.0,0,SRR341638,ERR912035,2491440,2513800,NC_009614
3459,14272,14375,142720.0,143750.0,0,SRR341638,ERR912035,2903461,2913107,NC_009614
3460,15514,15717,155140.0,157170.0,0,SRR341638,ERR912035,3103264,3120062,NC_009614
3461,16970,17306,169700.0,173060.0,0,SRR341638,ERR912035,3357491,3438242,NC_009614
3462,18146,18335,181460.0,183350.0,0,SRR341638,ERR912035,3651297,3670360,NC_009614
3463,18700,18909,187000.0,189090.0,0,SRR341638,ERR912035,3730455,3775629,NC_009614
3464,19187,19244,191870.0,192440.0,0,SRR341638,ERR912035,3806086,3811139,NC_009614
3465,23680,24165,236800.0,241650.0,0,SRR341638,ERR912035,4751806,4809772,NC_009614
3466,24432,24783,244320.0,247830.0,0,SRR341638,ERR912035,4864416,4900928,NC_009614
3467,24824,25933,248240.0,259330.0,0,SRR341638,ERR912035,4904776,5162828,NC_009614
3468,997,1200,9970.0,12000.0,1,SRR341638,ERR912035,163247,233098,NC_009614
3469,6446,6459,64460.0,64590.0,1,SRR341638,ERR912035,1380331,1381177,NC_009614
3470,8461,8487,84610.0,84870.0,1,SRR341638,ERR912035,1724723,1727080,NC_009614
3471,20674,20679,206740.0,206790.0,1,SRR341638,ERR912035,4054641,4054905,NC_009614
3472,24213,24395,242130.0,243950.0,1,SRR341638,ERR912035,4814390,4861686,NC_009614
3473,24326,24505,243260.0,245050.0,0,SRR341638,ERR912100,4814411,4854374,NC_009614
3474,285,839,2850.0,8390.0,0,SRR341638,ERR912201,78967,160123,NC_009614
3475,2142,2457,21420.0,24570.0,0,SRR341638,ERR912201,434394,461852,NC_009614
3476,3296,3317,32960.0,33170.0,0,SRR341638,ERR912201,693450,695811,NC_009614
3477,5195,5295,51950.0,52950.0,0,SRR341638,ERR912201,1314609,1332444,NC_009614
3478,5555,5799,55550.0,57990.0,0,SRR341638,ERR912201,1409523,1432635,NC_009614
3479,6411,6996,64110.0,69960.0,0,SRR341638,ERR912201,1595984,1711481,NC_009614
3480,7256,7385,72560.0,73850.0,0,SRR341638,ERR912201,1761771,1786504,NC_009614
3481,7953,8215,79530.0,82150.0,0,SRR341638,ERR912201,1865594,1906973,NC_009614
3482,10491,10632,104910.0,106320.0,0,SRR341638,ERR912201,2491428,2511874,NC_009614
3483,12070,12158,120700.0,121580.0,0,SRR341638,ERR912201,2903473,2912708,NC_009614
3484,13041,13141,130410.0,131410.0,0,SRR341638,ERR912201,3109734,3120092,NC_009614
3485,14190,14392,141900.0,143920.0,0,SRR341638,ERR912201,3366089,3438257,NC_009614
3486,14943,15051,149430.0,150510.0,0,SRR341638,ERR912201,3655095,3670342,NC_009614
